method,query_idx,label_group,AP@5,n_relevant,Precision@1,Recall@1,Precision@3,Recall@3,Precision@5,Recall@5,Precision@10,Recall@10
StrongFusion_global_crop_text_light_crop_phash_strong,179,724669421,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,180,4292520070,1.0,10,1.0,0.1,1.0,0.3,1.0,0.5,0.9,0.9
StrongFusion_global_crop_text_light_crop_phash_strong,181,3921472317,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,182,674173360,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,183,2565533507,0.55,7,1.0,0.14285714285714285,0.6666666666666666,0.2857142857142857,0.6,0.42857142857142855,0.5,0.7142857142857143
StrongFusion_global_crop_text_light_crop_phash_strong,184,3700726792,0.5,2,1.0,0.5,0.3333333333333333,0.5,0.2,0.5,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,185,446326881,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,186,1952403181,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,187,3092902997,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,188,2105411524,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StrongFusion_global_crop_text_light_crop_phash_strong,189,3027798817,0.42000000000000004,7,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285,0.6,0.42857142857142855,0.6,0.8571428571428571
StrongFusion_global_crop_text_light_crop_phash_strong,190,959596591,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,191,2252321213,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,192,3361632985,1.0,13,1.0,0.07692307692307693,1.0,0.23076923076923078,1.0,0.38461538461538464,0.7,0.5384615384615384
StrongFusion_global_crop_text_light_crop_phash_strong,193,1451638909,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,194,520338796,0.3333333333333333,1,0.0,0.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,195,872658946,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,196,117919900,0.6,12,1.0,0.08333333333333333,1.0,0.25,0.6,0.25,0.3,0.25
StrongFusion_global_crop_text_light_crop_phash_strong,197,3801821828,1.0,3,1.0,0.3333333333333333,1.0,1.0,0.6,1.0,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,198,281151013,1.0,7,1.0,0.14285714285714285,1.0,0.42857142857142855,1.0,0.7142857142857143,0.7,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,199,2884803637,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,200,3357042053,1.0,3,1.0,0.3333333333333333,1.0,1.0,0.6,1.0,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,201,1810689599,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StrongFusion_global_crop_text_light_crop_phash_strong,202,2055865658,0.41666666666666663,4,1.0,0.25,0.6666666666666666,0.5,0.4,0.5,0.4,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,203,3798330592,1.0,11,1.0,0.09090909090909091,1.0,0.2727272727272727,1.0,0.45454545454545453,0.9,0.8181818181818182
StrongFusion_global_crop_text_light_crop_phash_strong,204,4285662273,0.3333333333333333,1,0.0,0.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,205,2740876823,0.42000000000000004,5,1.0,0.2,0.3333333333333333,0.2,0.6,0.6,0.5,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,206,2494171542,0.1,14,0.0,0.0,0.3333333333333333,0.07142857142857142,0.2,0.07142857142857142,0.2,0.14285714285714285
StrongFusion_global_crop_text_light_crop_phash_strong,207,2123332638,0.42000000000000004,21,1.0,0.047619047619047616,0.3333333333333333,0.047619047619047616,0.6,0.14285714285714285,0.7,0.3333333333333333
StrongFusion_global_crop_text_light_crop_phash_strong,208,241987908,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,209,3216433143,0.55,6,1.0,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.6,0.5,0.5,0.8333333333333334
StrongFusion_global_crop_text_light_crop_phash_strong,210,4222983165,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,211,3740972720,0.8,8,1.0,0.125,1.0,0.375,0.8,0.5,0.8,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,212,2442347056,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,213,581895357,0.2,1,0.0,0.0,0.0,0.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,214,1163569239,1.0,50,1.0,0.02,1.0,0.06,1.0,0.1,1.0,0.2
StrongFusion_global_crop_text_light_crop_phash_strong,215,2937525435,1.0,14,1.0,0.07142857142857142,1.0,0.21428571428571427,1.0,0.35714285714285715,1.0,0.7142857142857143
StrongFusion_global_crop_text_light_crop_phash_strong,216,2403031581,1.0,4,1.0,0.25,1.0,0.75,0.8,1.0,0.4,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,217,4008739863,1.0,4,1.0,0.25,1.0,0.75,0.8,1.0,0.4,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,218,3967663824,0.5433333333333333,5,0.0,0.0,0.6666666666666666,0.4,0.8,0.8,0.5,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,219,1397230201,1.0,5,1.0,0.2,1.0,0.6,1.0,1.0,0.5,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,220,1673669565,0.71,15,1.0,0.06666666666666667,0.6666666666666666,0.13333333333333333,0.8,0.26666666666666666,0.6,0.4
StrongFusion_global_crop_text_light_crop_phash_strong,221,1829510643,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,222,3178142572,1.0,6,1.0,0.16666666666666666,1.0,0.5,1.0,0.8333333333333334,0.6,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,223,2310144463,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,224,2976823387,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,225,3862231134,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,226,3676422000,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,227,1985393774,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,228,997220911,1.0,29,1.0,0.034482758620689655,1.0,0.10344827586206896,1.0,0.1724137931034483,1.0,0.3448275862068966
StrongFusion_global_crop_text_light_crop_phash_strong,229,2879545382,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,230,718674767,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,231,4161543508,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,232,3171612567,0.5,2,1.0,0.5,0.3333333333333333,0.5,0.2,0.5,0.1,0.5
StrongFusion_global_crop_text_light_crop_phash_strong,233,4271359781,0.2,5,1.0,0.2,0.3333333333333333,0.2,0.2,0.2,0.2,0.4
StrongFusion_global_crop_text_light_crop_phash_strong,234,3130500495,0.1,2,0.0,0.0,0.0,0.0,0.2,0.5,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,235,3096249186,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,236,2974535963,1.0,16,1.0,0.0625,1.0,0.1875,1.0,0.3125,1.0,0.625
StrongFusion_global_crop_text_light_crop_phash_strong,237,1155758508,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,238,1517086716,0.6,5,1.0,0.2,1.0,0.6,0.6,0.6,0.4,0.8
StrongFusion_global_crop_text_light_crop_phash_strong,239,2222575338,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StrongFusion_global_crop_text_light_crop_phash_strong,240,2919586208,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StrongFusion_global_crop_text_light_crop_phash_strong,241,3082862869,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,242,3804159527,0.8,5,1.0,0.2,1.0,0.6,0.8,0.8,0.4,0.8
StrongFusion_global_crop_text_light_crop_phash_strong,243,3481795291,0.4666666666666666,3,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.6666666666666666,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,244,1520676304,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StrongFusion_global_crop_text_light_crop_phash_strong,245,163505030,1.0,16,1.0,0.0625,1.0,0.1875,1.0,0.3125,1.0,0.625
StrongFusion_global_crop_text_light_crop_phash_strong,246,3786047617,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,247,871679006,0.71,33,1.0,0.030303030303030304,0.6666666666666666,0.06060606060606061,0.8,0.12121212121212122,0.9,0.2727272727272727
StrongFusion_global_crop_text_light_crop_phash_strong,248,3790388427,0.7555555555555555,3,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6,1.0,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,249,2326988215,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,250,3175137066,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,251,2302152800,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,252,4116469576,1.0,4,1.0,0.25,1.0,0.75,0.8,1.0,0.4,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,253,2999380171,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StrongFusion_global_crop_text_light_crop_phash_strong,254,2697778163,1.0,4,1.0,0.25,1.0,0.75,0.8,1.0,0.4,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,255,4163093076,0.5,2,1.0,0.5,0.3333333333333333,0.5,0.2,0.5,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,256,1232051693,0.5555555555555555,3,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.4,0.6666666666666666,0.2,0.6666666666666666
StrongFusion_global_crop_text_light_crop_phash_strong,257,2789809344,1.0,8,1.0,0.125,1.0,0.375,1.0,0.625,0.8,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,258,741712107,0.5,1,0.0,0.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,259,166358449,0.5,1,0.0,0.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,260,2602613399,1.0,14,1.0,0.07142857142857142,1.0,0.21428571428571427,1.0,0.35714285714285715,1.0,0.7142857142857143
StrongFusion_global_crop_text_light_crop_phash_strong,261,1544412982,0.3333333333333333,1,0.0,0.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,262,66470530,0.3333333333333333,1,0.0,0.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,263,3731124907,1.0,5,1.0,0.2,1.0,0.6,1.0,1.0,0.5,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,264,2901819840,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,265,3475174996,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,266,381098976,1.0,7,1.0,0.14285714285714285,1.0,0.42857142857142855,1.0,0.7142857142857143,0.7,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,267,21546494,0.8,5,1.0,0.2,1.0,0.6,0.8,0.8,0.5,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,268,3475893989,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StrongFusion_global_crop_text_light_crop_phash_strong,269,2557300142,1.0,6,1.0,0.16666666666666666,1.0,0.5,1.0,0.8333333333333334,0.6,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,270,2527730263,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,271,2395148001,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,272,3623529278,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,273,3325336141,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,274,2023823633,0.25,1,0.0,0.0,0.0,0.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,275,4289396213,1.0,3,1.0,0.3333333333333333,1.0,1.0,0.6,1.0,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,276,22285547,0.76,12,1.0,0.08333333333333333,1.0,0.25,0.8,0.3333333333333333,0.6,0.5
StrongFusion_global_crop_text_light_crop_phash_strong,277,3113678103,1.0,50,1.0,0.02,1.0,0.06,1.0,0.1,1.0,0.2
StrongFusion_global_crop_text_light_crop_phash_strong,278,2230820771,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,279,568434175,0.75,4,1.0,0.25,1.0,0.75,0.6,0.75,0.4,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,280,2859325130,0.95,4,1.0,0.25,1.0,0.75,0.8,1.0,0.4,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,281,4230940845,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,282,227608576,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5
StrongFusion_global_crop_text_light_crop_phash_strong,283,554411564,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,284,2259957740,1.0,32,1.0,0.03125,1.0,0.09375,1.0,0.15625,1.0,0.3125
StrongFusion_global_crop_text_light_crop_phash_strong,285,2923960299,1.0,7,1.0,0.14285714285714285,1.0,0.42857142857142855,1.0,0.7142857142857143,0.5,0.7142857142857143
StrongFusion_global_crop_text_light_crop_phash_strong,286,1862066164,0.7,2,1.0,0.5,0.3333333333333333,0.5,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,287,3176269644,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,288,1286090671,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,289,2123332638,1.0,21,1.0,0.047619047619047616,1.0,0.14285714285714285,1.0,0.23809523809523808,0.8,0.38095238095238093
StrongFusion_global_crop_text_light_crop_phash_strong,290,3441184770,0.5433333333333333,21,0.0,0.0,0.6666666666666666,0.09523809523809523,0.8,0.19047619047619047,0.8,0.38095238095238093
StrongFusion_global_crop_text_light_crop_phash_strong,291,3632326453,0.8,8,1.0,0.125,1.0,0.375,0.8,0.5,0.6,0.75
StrongFusion_global_crop_text_light_crop_phash_strong,292,2692614122,0.25,1,0.0,0.0,0.0,0.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,293,2952358810,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3333333333333333
StrongFusion_global_crop_text_light_crop_phash_strong,294,2582032586,1.0,5,1.0,0.2,1.0,0.6,1.0,1.0,0.5,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,295,2013974881,1.0,4,1.0,0.25,1.0,0.75,0.8,1.0,0.4,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,296,820177797,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,297,3445494442,1.0,7,1.0,0.14285714285714285,1.0,0.42857142857142855,1.0,0.7142857142857143,0.5,0.7142857142857143
StrongFusion_global_crop_text_light_crop_phash_strong,298,2722157527,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StrongFusion_global_crop_text_light_crop_phash_strong,299,811765912,1.0,4,1.0,0.25,1.0,0.75,0.8,1.0,0.4,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,300,534606580,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,301,596811522,1.0,12,1.0,0.08333333333333333,1.0,0.25,1.0,0.4166666666666667,1.0,0.8333333333333334
StrongFusion_global_crop_text_light_crop_phash_strong,302,3158547527,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,303,652176199,1.0,4,1.0,0.25,1.0,0.75,0.8,1.0,0.4,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,304,912146474,1.0,4,1.0,0.25,1.0,0.75,0.8,1.0,0.4,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,305,183466528,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,306,373674159,0.2866666666666666,8,0.0,0.0,0.3333333333333333,0.125,0.6,0.375,0.6,0.75
StrongFusion_global_crop_text_light_crop_phash_strong,307,1002765200,1.0,4,1.0,0.25,1.0,0.75,0.8,1.0,0.4,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,308,631880435,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,309,1673452847,0.5555555555555555,3,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.4,0.6666666666666666,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,310,3874597552,1.0,4,1.0,0.25,1.0,0.75,0.8,1.0,0.4,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,311,3735684299,1.0,6,1.0,0.16666666666666666,1.0,0.5,1.0,0.8333333333333334,0.6,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,312,710388512,1.0,11,1.0,0.09090909090909091,1.0,0.2727272727272727,1.0,0.45454545454545453,0.7,0.6363636363636364
StrongFusion_global_crop_text_light_crop_phash_strong,313,1467271016,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,314,260863952,0.8333333333333333,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,315,832487474,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,316,227001881,0.2,7,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285,0.2,0.14285714285714285,0.1,0.14285714285714285
StrongFusion_global_crop_text_light_crop_phash_strong,317,1733221456,0.76,45,1.0,0.022222222222222223,1.0,0.06666666666666667,0.8,0.08888888888888889,0.9,0.2
StrongFusion_global_crop_text_light_crop_phash_strong,318,3184487800,1.0,8,1.0,0.125,1.0,0.375,1.0,0.625,0.8,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,319,1675042220,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,320,1088087475,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StrongFusion_global_crop_text_light_crop_phash_strong,321,2511800392,0.95,4,1.0,0.25,1.0,0.75,0.8,1.0,0.4,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,322,378511024,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,323,1085256225,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,324,4186270168,0.2,1,0.0,0.0,0.0,0.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,325,945316771,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,326,3489758020,1.0,8,1.0,0.125,1.0,0.375,1.0,0.625,0.8,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,327,2132780793,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,328,4136779221,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,329,109019621,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,330,2558633431,1.0,7,1.0,0.14285714285714285,1.0,0.42857142857142855,1.0,0.7142857142857143,0.6,0.8571428571428571
StrongFusion_global_crop_text_light_crop_phash_strong,331,3868183614,1.0,24,1.0,0.041666666666666664,1.0,0.125,1.0,0.20833333333333334,1.0,0.4166666666666667
StrongFusion_global_crop_text_light_crop_phash_strong,332,2915337809,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,333,1240444909,0.5,1,0.0,0.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,334,3761816493,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,335,3239448117,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,336,1570588813,1.0,2,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,337,2702735495,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StrongFusion_global_crop_text_light_crop_phash_strong,338,3181737058,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,339,326201568,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,340,878766511,0.5833333333333333,2,0.0,0.0,0.6666666666666666,1.0,0.4,1.0,0.2,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,341,1204347204,0.6666666666666666,3,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.4,0.6666666666666666,0.3,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,342,3959821353,1.0,7,1.0,0.14285714285714285,1.0,0.42857142857142855,1.0,0.7142857142857143,0.6,0.8571428571428571
StrongFusion_global_crop_text_light_crop_phash_strong,343,3595152414,1.0,7,1.0,0.14285714285714285,1.0,0.42857142857142855,1.0,0.7142857142857143,0.7,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,344,4290057653,1.0,1,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.1,1.0
StrongFusion_global_crop_text_light_crop_phash_strong,345,3173062641,1.0,8,1.0,0.125,1.0,0.375,1.0,0.625,0.7,0.875
